,0,1,2,3,4,5,6,7,8,9,10,11
0,0.10253718384578947,0.4127063927558268,0.8038463540478852,0.05900114498992762,0.5128150972578985,0.4062273392001159,0.05953871452718634,0.3533670768263575,0.19254390879823072,0.04763639267258277,0.010819443419255892,0.07045929276527685
1,0.10253718384578947,0.4127063927558268,0.8038463540478852,0.05900114498992762,0.5128150972578985,0.4062273392001159,0.05953871452718634,0.3533670768263575,0.19254390879823072,0.04763639267258277,0.010819443419255892,0.07045929276527685
2,0.10253718384578947,0.4127063927558268,0.8038463540478852,0.05900114498992762,0.5128150972578985,0.4062273392001159,0.05953871452718634,0.3533670768263575,0.19254390879823072,0.04763639267258277,0.010819443419255892,0.07045929276527685
3,0.10253718384578947,0.4127063927558268,0.8038463540478852,0.05900114498992762,0.5128150972578985,0.4062273392001159,0.05953871452718634,0.3533670768263575,0.19254390879823072,0.04763639267258277,0.010819443419255892,0.07045929276527685
4,0.10253718384578947,0.4127063927558268,0.8038463540478852,0.05900114498992762,0.5128150972578985,0.4062273392001159,0.05953871452718634,0.3533670768263575,0.19254390879823072,0.04763639267258277,0.010819443419255892,0.07045929276527685
5,0.10253718384578947,0.4127063927558268,0.8038463540478852,0.05900114498992762,0.5128150972578985,0.4062273392001159,0.05953871452718634,0.3533670768263575,0.19254390879823072,0.04763639267258277,0.010819443419255892,0.07045929276527685
6,0.10253718384578947,0.4127063927558268,0.8038463540478852,0.05900114498992762,0.5128150972578985,0.4062273392001159,0.05953871452718634,0.3533670768263575,0.19254390879823072,0.04763639267258277,0.010819443419255892,0.07045929276527685
7,0.10253718384578947,0.4127063927558268,0.8038463540478852,0.05900114498992762,0.5128150972578985,0.4062273392001159,0.05953871452718634,0.3533670768263575,0.19254390879823072,0.04763639267258277,0.010819443419255892,0.07045929276527685
8,0.10253718384578947,0.4127063927558268,0.8038463540478852,0.05900114498992762,0.5128150972578985,0.4062273392001159,0.05953871452718634,0.3533670768263575,0.19254390879823072,0.04763639267258277,0.010819443419255892,0.07045929276527685
9,0.10253718384578947,0.4127063927558268,0.8038463540478852,0.05900114498992762,0.5128150972578985,0.4062273392001159,0.05953871452718634,0.3533670768263575,0.19254390879823072,0.04763639267258277,0.010819443419255892,0.07045929276527685
10,0.10253718384578947,0.4127063927558268,0.8038463540478852,0.05900114498992762,0.5128150972578985,0.4062273392001159,0.05953871452718634,0.3533670768263575,0.19254390879823072,0.04763639267258277,0.010819443419255892,0.07045929276527685
11,0.10253718384578947,0.4127063927558268,0.8038463540478852,0.05900114498992762,0.5128150972578985,0.4062273392001159,0.05953871452718634,0.3533670768263575,0.19254390879823072,0.04763639267258277,0.010819443419255892,0.07045929276527685
