,0,1,2
0,0.0016277765444186172,0.002248334727110171,0.015609196090059334
1,0.001849072353487882,0.0014626904418262308,0.000974590111376909
2,0.0052239063497821776,0.0022439253180910443,0.010416824615994637
3,0.00487547275273133,0.0024010436457735512,0.015772079703343034
4,0.0030509611455331923,0.0024769730980733805,0.015176664029417024
5,0.0023239944510023425,0.0009506803931891255,0.0004931378795208199
6,0.0034578897141076506,0.003038134735504384,0.026521831233347733
7,0.003456299183820768,0.00197691801667094,0.0011956255744337593
8,0.0031088629551753876,0.0017966218019540502,0.0007491381316553126
9,0.004500861585774087,0.0018714492221378024,0.0012429777402158631
0,0.0014473621038665553,0.002025753909363521,0.013431436226789498
1,0.0024004228951758546,0.0019451361754555495,0.0011736929485079827
2,0.0052239063497821776,0.0022439253180910443,0.010416824615994637
3,0.005438372441345382,0.004573908278526054,0.031252288630976274
4,0.002425595981724079,0.0022774375857738836,0.014475122331556482
5,0.002717874247602828,0.0011591678044035182,0.0005712872077256542
6,0.0034578897141076506,0.003038134735504384,0.026521831233347733
7,0.003456299183820768,0.00197691801667094,0.0011956255744337593
8,0.0031088629551753876,0.0017966218019540502,0.0007491381316553126
9,0.0045023401549234695,0.0018615986544118245,0.0012413845216196172
0,0.004435545928105227,0.0032440637046674183,0.020681080471815612
1,0.00326461882339572,0.0020052673625826265,0.0012284494853977818
2,0.0052239063497821776,0.0022439253180910443,0.010416824615994637
3,0.004776604995656173,0.0039042733145934062,0.02879537921896063
4,0.002401307545849329,0.0022399391124455588,0.013730383027962798
5,0.002879273173794415,0.0012911019666002157,0.0006231648442126936
6,0.0034578897141076506,0.003038134735504384,0.026521831233347733
7,0.003456299183820768,0.00197691801667094,0.0011956255744337593
8,0.003112345712126117,0.0017280950244641085,0.0007333143428923261
9,0.005257982889035118,0.002313240299978603,0.0014493404654620293
0,0.0038073977635770676,0.002955731416798421,0.0199395452162529
1,0.0031269728320986023,0.001686765667838364,0.0010880460425484182
2,0.0038022123576080392,0.0018838313251770844,0.00856141285133563
3,0.005335147562963612,0.004263321058248538,0.0314811496225605
4,0.0022710285891978273,0.002127366662204163,0.013328950171628778
5,0.0028422077612328964,0.0014388031299306851,0.0006812573012459045
6,0.0034578897141076506,0.003038134735504384,0.026521831233347733
7,0.003491416070207598,0.002093178434618535,0.0012769684205029958
8,0.002967933962302159,0.001739858586912606,0.0007666991225567173
9,0.005257982889035118,0.002313240299978603,0.0014493404654620293
0,0.0038073977635770676,0.002955731416798421,0.0199395452162529
1,0.002508721044796693,0.001378299347397197,0.0009519142567534141
2,0.004448642958825024,0.0030301932551982653,0.010506616722730571
3,0.005335147562963612,0.004263321058248538,0.0314811496225605
4,0.0013056977287951618,0.001717797145619588,0.013426342656913006
5,0.002556391476741668,0.0011814428670087306,0.0005892919276061146
6,0.0034578897141076506,0.003038134735504384,0.026521831233347733
7,0.003491416070207598,0.002093178434618535,0.0012769684205029958
8,0.0030714578602617864,0.0017017687202661367,0.0007763896856376946
9,0.005257982889035118,0.002313240299978603,0.0014493404654620293
0,0.003923821964111387,0.0031359377282529103,0.02245330015930763
1,0.0025033183201322176,0.0015569477053317656,0.0010648264526344957
2,0.004448642958825024,0.0030301932551982653,0.010506616722730571
3,0.004276042520093857,0.003503136071499607,0.027186253578607048
4,0.0013091907085896308,0.0017408578223800327,0.013202547807532763
5,0.002518181526591905,0.0012808578938729878,0.0006219301385975304
6,0.0034578897141076506,0.003038134735504384,0.026521831233347733
7,0.003491416070207598,0.002093178434618535,0.0012769684205029958
8,0.0030714578602617864,0.0017017687202661367,0.0007763896856376946
9,0.005257982889035118,0.002313240299978603,0.0014493404654620293
0,0.004909083088631806,0.0031448997163834335,0.018823210363646578
1,0.002010855293756156,0.0012952143324574726,0.0008998719166007723
2,0.004448642958825024,0.0030301932551982653,0.010506616722730571
3,0.004276042520093857,0.003503136071499607,0.027186253578607048
4,0.002320029189632216,0.0018146954914192378,0.012562606116132118
5,0.002454240677341068,0.0013022468810731406,0.0006377107649794322
6,0.0034578897141076506,0.003038134735504384,0.026521831233347733
7,0.0028279687799081152,0.0019719565817889933,0.0011892450816332807
8,0.0029469420185243914,0.002035769866528377,0.0007478777879859011
9,0.005257982889035118,0.002313240299978603,0.0014493404654620293
0,0.004909083088631806,0.0031448997163834335,0.018823210363646578
1,0.001487247941000406,0.0010702149346714233,0.0007803259755044471
2,0.004684248305051357,0.0032094408827176477,0.010942542870153001
3,0.004409799583270689,0.003649088610269984,0.029636137387585117
4,0.002320029189632216,0.0018146954914192378,0.012562606116132118
5,0.0029000060901436036,0.0014638597487799587,0.0007173379171895925
6,0.0034578897141076506,0.003038134735504384,0.026521831233347733
7,0.0028279687799081152,0.0019719565817889933,0.0011892450816332807
8,0.0029469420185243914,0.002035769866528377,0.0007478777879859011
9,0.005257982889035118,0.002313240299978603,0.0014493404654620293
0,0.004909083088631806,0.0031448997163834335,0.018823210363646578
1,0.0019139726612509723,0.0011009983681022207,0.0008292046680691036
2,0.004684248305051357,0.0032094408827176477,0.010942542870153001
3,0.004409799583270689,0.003649088610269984,0.029636137387585117
4,0.003562528529694061,0.0032955968192218076,0.02491770641197412
5,0.0029000060901436036,0.0014638597487799587,0.0007173379171895925
6,0.0034578897141076506,0.003038134735504384,0.026521831233347733
7,0.0031824437010380424,0.0017822703001715155,0.001128484507997829
8,0.002997145216989724,0.0021269979204799547,0.0007875428681296607
9,0.005257982889035118,0.002313240299978603,0.0014493404654620293
0,0.004909083088631806,0.0031448997163834335,0.018823210363646578
1,0.0019139726612509723,0.0011009983681022207,0.0008292046680691036
2,0.004112218775776172,0.0026327628666789225,0.009386839342883037
3,0.00476788367618361,0.0038362614014864293,0.028309998773831616
4,0.004063953724663818,0.00429358950190016,0.03026372063002759
5,0.002813441705537193,0.0014004305247313162,0.0006926087589586669
6,0.001653695536779577,0.0019399881063519248,0.013530376329469355
7,0.0031824437010380424,0.0017822703001715155,0.001128484507997829
8,0.0034039396614820383,0.0024569160320683514,0.0008898856107800821
9,0.005257982889035118,0.002313240299978603,0.0014493404654620293
0,0.004909083088631806,0.0031448997163834335,0.018823210363646578
1,0.0021008729488296027,0.0017662213784601832,0.00110581631524553
2,0.004112218775776172,0.0026327628666789225,0.009386839342883037
3,0.00477699416123673,0.003967268734463631,0.028509171545838867
4,0.004063953724663818,0.00429358950190016,0.03026372063002759
5,0.002319208405998955,0.0011971440582587488,0.0005978393702969211
6,0.0020631123488200746,0.00217787424675162,0.013503888006022828
7,0.0031824437010380424,0.0017822703001715155,0.001128484507997829
8,0.0034039396614820383,0.0024569160320683514,0.0008898856107800821
9,0.005257982889035118,0.002313240299978603,0.0014493404654620293
0,0.004909083088631806,0.0031448997163834335,0.018823210363646578
1,0.0015515762301887988,0.0014596704136861968,0.000907322127118965
2,0.004355625355427104,0.00285712647492551,0.009648447736740184
3,0.0028922740162194926,0.0026311793305977584,0.023920615727888384
4,0.004063953724663818,0.00429358950190016,0.03026372063002759
5,0.002316171460738557,0.001380732777837414,0.000672489365138923
6,0.0020631123488200746,0.00217787424675162,0.013503888006022828
7,0.0022018208097164703,0.00152028607608612,0.0009567398456054382
8,0.0033239599547281937,0.002317989203021672,0.0008726283011186293
9,0.005257982889035118,0.002313240299978603,0.0014493404654620293
0,0.004909083088631806,0.0031448997163834335,0.018823210363646578
1,0.0013656652760584498,0.0013902043705216428,0.0009280200422405575
2,0.00437422855405515,0.0025664568071540965,0.010725315515085891
3,0.002351786315880103,0.002467477070549604,0.02083751009360336
4,0.004063953724663818,0.00429358950190016,0.03026372063002759
5,0.0021185507955546255,0.0011679145962223175,0.0005876058142113288
6,0.0020631123488200746,0.00217787424675162,0.013503888006022828
7,0.0030942241751080206,0.0016690598855384465,0.00103049991050412
8,0.0033239599547281937,0.002317989203021672,0.0008726283011186293
9,0.005257982889035118,0.002313240299978603,0.0014493404654620293
0,0.004909083088631806,0.0031448997163834335,0.018823210363646578
1,0.0013656652760584498,0.0013902043705216428,0.0009280200422405575
2,0.0029154995120712407,0.0024326367844107934,0.010103957091855551
