,0,1,2
0,18.442965581299166,6.277016342297371,1.6581710527518487
1,20.041466362640282,6.447831876602419,1.4872145196787947
2,20.02861887211175,5.476805940227086,1.5416728651323255
3,20.681820911303582,5.824849706527231,1.493706655747522
4,20.53640651055048,6.930713207203217,1.6650793314662442
5,22.317757217593915,6.018667507898538,1.4380143661464275
6,21.60541566299991,5.886203733965669,1.604307334211929
7,22.514397658454865,6.8443149535977525,1.537548077185283
8,23.464779696095192,5.42893992434757,1.4612108541228692
9,23.458533721137034,6.437427011979233,1.5540975814847868
0,0.21016799719632082,0.14288987723414934,0.20446193283456704
1,0.23114107272848397,0.13151164285828695,0.08413242993235905
2,0.2589287061799995,0.1231689909783366,0.06716248873285759
3,0.23494493139877284,0.11640736135562509,0.06411591277827902
4,0.253581627991227,0.14613702188304187,0.196242033088715
5,0.2655001277979473,0.11633390841720155,0.056722136393285716
6,0.284390440535131,0.14187548581548123,0.08299056657580395
7,0.23702478037590338,0.14897570513037134,0.0962187472629949
8,0.24868278070342642,0.12153788788190258,0.0656596097655898
9,0.2285414105804287,0.14303475743261312,0.07056046421981299
