,0,1,2
0,18.75036585939788,6.147465714079895,1.6949258318286107
1,19.982946457610282,6.675666403744879,1.5471401093008958
2,19.967775704303993,5.476349107246555,1.5590526124268687
3,20.004118889402307,6.6689498167860295,1.7378076262456779
4,21.43147074618578,6.062562570940196,1.5116599410735507
5,21.8254804351928,6.5086471379920425,1.5440692949744939
6,21.316413419818172,5.803552924630666,1.6653473574571083
7,22.211680620832343,7.156367387912044,1.7932419811258193
8,23.563982704268767,5.644138128243047,1.4976821739622177
9,23.637446068021557,6.279769866357347,1.5517466168672909
0,0.31224664408567254,0.11490481267357737,0.20503232313508302
1,0.3956516487156544,0.15854367354266752,0.1479486082541649
2,0.37924957849101365,0.11337824033395108,0.06371666224635085
3,0.4100358378221992,0.14196786128524544,0.2325735219897009
4,0.3701859616541938,0.10677891656323141,0.05604102628564428
5,0.3975660652158227,0.12825191912776196,0.06589185159190376
6,0.43272496245450126,0.1359247761077324,0.08190192843388408
7,0.37381461207405065,0.16688804734650234,0.2384513399754836
8,0.41747739127498,0.12519059387240625,0.06470326739227272
9,0.3875007986958719,0.12760951108217736,0.057057894949965486
